Vx	V(q)	V(q_bar)
1.548000000000000e+00	1.576374e+00	2.679704e-01
1.549000000000000e+00	1.577278e+00	2.678383e-01
1.550000000000000e+00	1.578182e+00	2.677067e-01
1.551000000000000e+00	1.579085e+00	2.675754e-01
1.552000000000000e+00	1.579989e+00	2.674446e-01
1.553000000000000e+00	1.580893e+00	2.673142e-01
1.554000000000000e+00	1.581796e+00	2.671841e-01
1.555000000000000e+00	1.582699e+00	2.670544e-01
1.556000000000000e+00	1.583602e+00	2.669252e-01
1.557000000000000e+00	1.584505e+00	2.667963e-01
1.558000000000000e+00	1.585408e+00	2.666678e-01
1.559000000000000e+00	1.586311e+00	2.665397e-01
1.560000000000000e+00	1.587213e+00	2.664120e-01
1.561000000000000e+00	1.588115e+00	2.662846e-01
1.562000000000000e+00	1.589018e+00	2.661577e-01
1.563000000000000e+00	1.589919e+00	2.660311e-01
1.564000000000000e+00	1.590821e+00	2.659049e-01
1.565000000000000e+00	1.591723e+00	2.657790e-01
1.566000000000000e+00	1.592625e+00	2.656536e-01
1.567000000000000e+00	1.593526e+00	2.655285e-01
1.568000000000000e+00	1.594427e+00	2.654038e-01
1.569000000000000e+00	1.595329e+00	2.652795e-01
1.570000000000000e+00	1.596230e+00	2.651555e-01
1.571000000000000e+00	1.597131e+00	2.650319e-01
1.572000000000000e+00	1.598031e+00	2.649087e-01
1.573000000000000e+00	1.598932e+00	2.647858e-01
1.574000000000000e+00	1.599832e+00	2.646633e-01
1.575000000000000e+00	1.600733e+00	2.645412e-01
1.576000000000000e+00	1.601633e+00	2.644194e-01
1.577000000000000e+00	1.602533e+00	2.642980e-01
1.578000000000000e+00	1.603433e+00	2.641769e-01
1.579000000000000e+00	1.604332e+00	2.640562e-01
1.580000000000000e+00	1.605232e+00	2.639358e-01
1.581000000000000e+00	1.606131e+00	2.638159e-01
1.582000000000000e+00	1.607031e+00	2.636962e-01
1.583000000000000e+00	1.607930e+00	2.635769e-01
1.584000000000000e+00	1.608829e+00	2.634579e-01
1.585000000000000e+00	1.609728e+00	2.633393e-01
1.586000000000000e+00	1.610626e+00	2.632211e-01
1.587000000000000e+00	1.611525e+00	2.631031e-01
1.588000000000000e+00	1.612424e+00	2.629856e-01
1.589000000000000e+00	1.613322e+00	2.628683e-01
1.590000000000000e+00	1.614220e+00	2.627514e-01
1.591000000000000e+00	1.615118e+00	2.626348e-01
1.592000000000000e+00	1.616016e+00	2.625186e-01
1.593000000000000e+00	1.616914e+00	2.624027e-01
1.594000000000000e+00	1.617811e+00	2.622872e-01
1.595000000000000e+00	1.618709e+00	2.621720e-01
1.596000000000000e+00	1.619606e+00	2.620571e-01
1.597000000000000e+00	1.620503e+00	2.619425e-01
1.598000000000000e+00	1.621400e+00	2.618283e-01
1.599000000000000e+00	1.622297e+00	2.617144e-01
1.600000000000000e+00	1.623194e+00	2.616009e-01
1.601000000000000e+00	1.624091e+00	2.614876e-01
1.602000000000000e+00	1.624987e+00	2.613747e-01
1.603000000000000e+00	1.625884e+00	2.612621e-01
1.604000000000000e+00	1.626780e+00	2.611498e-01
1.605000000000000e+00	1.627676e+00	2.610379e-01
1.606000000000000e+00	1.628572e+00	2.609262e-01
1.607000000000000e+00	1.629468e+00	2.608149e-01
1.608000000000000e+00	1.630364e+00	2.607039e-01
1.609000000000000e+00	1.631259e+00	2.605932e-01
1.610000000000000e+00	1.632155e+00	2.604828e-01
1.611000000000000e+00	1.633050e+00	2.603728e-01
1.612000000000000e+00	1.633945e+00	2.602630e-01
1.613000000000000e+00	1.634840e+00	2.601536e-01
1.614000000000000e+00	1.635735e+00	2.600445e-01
1.615000000000000e+00	1.636630e+00	2.599356e-01
1.616000000000000e+00	1.637524e+00	2.598271e-01
1.617000000000000e+00	1.638419e+00	2.597190e-01
1.618000000000000e+00	1.639313e+00	2.596110e-01
1.619000000000000e+00	1.640207e+00	2.595035e-01
1.620000000000000e+00	1.641101e+00	2.593962e-01
1.621000000000000e+00	1.641995e+00	2.592892e-01
1.622000000000000e+00	1.642889e+00	2.591825e-01
1.623000000000000e+00	1.643783e+00	2.590761e-01
1.624000000000000e+00	1.644676e+00	2.589700e-01
1.625000000000000e+00	1.645569e+00	2.588642e-01
1.626000000000000e+00	1.646463e+00	2.587587e-01
1.627000000000000e+00	1.647356e+00	2.586535e-01
1.628000000000000e+00	1.648249e+00	2.585486e-01
1.629000000000000e+00	1.649142e+00	2.584440e-01
1.630000000000000e+00	1.650034e+00	2.583397e-01
1.631000000000000e+00	1.650927e+00	2.582356e-01
1.632000000000000e+00	1.651819e+00	2.581319e-01
1.633000000000000e+00	1.652712e+00	2.580284e-01
1.634000000000000e+00	1.653604e+00	2.579253e-01
1.635000000000000e+00	1.654496e+00	2.578224e-01
1.636000000000000e+00	1.655388e+00	2.577198e-01
1.637000000000000e+00	1.656280e+00	2.576175e-01
1.638000000000000e+00	1.657171e+00	2.575155e-01
1.639000000000000e+00	1.658063e+00	2.574137e-01
1.640000000000000e+00	1.658954e+00	2.573122e-01
1.641000000000000e+00	1.659846e+00	2.572111e-01
1.642000000000000e+00	1.660737e+00	2.571101e-01
1.643000000000000e+00	1.661628e+00	2.570095e-01
1.644000000000000e+00	1.662519e+00	2.569092e-01
1.645000000000000e+00	1.663409e+00	2.568091e-01
1.646000000000000e+00	1.664300e+00	2.567093e-01
1.647000000000000e+00	1.665190e+00	2.566098e-01
1.648000000000000e+00	1.666081e+00	2.565106e-01
1.649000000000000e+00	1.666971e+00	2.564116e-01
1.650000000000000e+00	1.667861e+00	2.563129e-01
1.651000000000000e+00	1.668751e+00	2.562144e-01
1.652000000000000e+00	1.669641e+00	2.561163e-01
1.653000000000000e+00	1.670530e+00	2.560184e-01
1.654000000000000e+00	1.671420e+00	2.559208e-01
1.655000000000000e+00	1.672310e+00	2.558234e-01
1.656000000000000e+00	1.673199e+00	2.557263e-01
1.657000000000000e+00	1.674088e+00	2.556295e-01
1.658000000000000e+00	1.674977e+00	2.555329e-01
1.659000000000000e+00	1.675866e+00	2.554366e-01
1.660000000000000e+00	1.676755e+00	2.553406e-01
1.661000000000000e+00	1.677643e+00	2.552448e-01
1.662000000000000e+00	1.678532e+00	2.551493e-01
1.663000000000000e+00	1.679420e+00	2.550540e-01
1.664000000000000e+00	1.680309e+00	2.549590e-01
1.665000000000000e+00	1.681197e+00	2.548643e-01
1.666000000000000e+00	1.682085e+00	2.547698e-01
1.667000000000000e+00	1.682973e+00	2.546756e-01
1.668000000000000e+00	1.683860e+00	2.545816e-01
1.669000000000000e+00	1.684748e+00	2.544879e-01
1.670000000000000e+00	1.685635e+00	2.543944e-01
1.671000000000000e+00	1.686523e+00	2.543012e-01
1.672000000000000e+00	1.687410e+00	2.542083e-01
1.673000000000000e+00	1.688297e+00	2.541156e-01
1.674000000000000e+00	1.689184e+00	2.540231e-01
1.675000000000000e+00	1.690071e+00	2.539309e-01
1.676000000000000e+00	1.690958e+00	2.538389e-01
1.677000000000000e+00	1.691844e+00	2.537472e-01
1.678000000000000e+00	1.692731e+00	2.536558e-01
1.679000000000000e+00	1.693617e+00	2.535645e-01
1.680000000000000e+00	1.694503e+00	2.534736e-01
1.681000000000000e+00	1.695390e+00	2.533828e-01
1.682000000000000e+00	1.696276e+00	2.532924e-01
1.683000000000000e+00	1.697161e+00	2.532021e-01
1.684000000000000e+00	1.698047e+00	2.531121e-01
1.685000000000000e+00	1.698933e+00	2.530223e-01
1.686000000000000e+00	1.699818e+00	2.529328e-01
1.687000000000000e+00	1.700704e+00	2.528435e-01
1.688000000000000e+00	1.701589e+00	2.527545e-01
1.689000000000000e+00	1.702474e+00	2.526657e-01
1.690000000000000e+00	1.703359e+00	2.525771e-01
1.691000000000000e+00	1.704244e+00	2.524888e-01
1.692000000000000e+00	1.705128e+00	2.524007e-01
1.693000000000000e+00	1.706013e+00	2.523128e-01
1.694000000000000e+00	1.706897e+00	2.522252e-01
1.695000000000000e+00	1.707782e+00	2.521378e-01
1.696000000000000e+00	1.708666e+00	2.520506e-01
1.697000000000000e+00	1.709550e+00	2.519637e-01
1.698000000000000e+00	1.710434e+00	2.518770e-01
1.699000000000000e+00	1.711318e+00	2.517906e-01
1.700000000000000e+00	1.712202e+00	2.517043e-01
1.701000000000000e+00	1.713085e+00	2.516183e-01
1.702000000000000e+00	1.713969e+00	2.515325e-01
1.703000000000000e+00	1.714852e+00	2.514470e-01
1.704000000000000e+00	1.715735e+00	2.513616e-01
1.705000000000000e+00	1.716618e+00	2.512765e-01
1.706000000000000e+00	1.717501e+00	2.511916e-01
1.707000000000000e+00	1.718384e+00	2.511070e-01
1.708000000000000e+00	1.719267e+00	2.510226e-01
1.709000000000000e+00	1.720150e+00	2.509384e-01
1.710000000000000e+00	1.721032e+00	2.508544e-01
1.711000000000000e+00	1.721915e+00	2.507706e-01
1.712000000000000e+00	1.722797e+00	2.506871e-01
1.713000000000000e+00	1.723679e+00	2.506038e-01
1.714000000000000e+00	1.724561e+00	2.505206e-01
1.715000000000000e+00	1.725443e+00	2.504378e-01
1.716000000000000e+00	1.726325e+00	2.503551e-01
1.717000000000000e+00	1.727206e+00	2.502727e-01
1.718000000000000e+00	1.728088e+00	2.501904e-01
1.719000000000000e+00	1.728969e+00	2.501084e-01
1.720000000000000e+00	1.729850e+00	2.500266e-01
1.721000000000000e+00	1.730731e+00	2.499450e-01
1.722000000000000e+00	1.731612e+00	2.498637e-01
1.723000000000000e+00	1.732493e+00	2.497825e-01
1.724000000000000e+00	1.733374e+00	2.497015e-01
1.725000000000000e+00	1.734255e+00	2.496208e-01
1.726000000000000e+00	1.735135e+00	2.495403e-01
1.727000000000000e+00	1.736016e+00	2.494600e-01
1.728000000000000e+00	1.736896e+00	2.493799e-01
1.729000000000000e+00	1.737776e+00	2.493000e-01
1.730000000000000e+00	1.738656e+00	2.492203e-01
1.731000000000000e+00	1.739536e+00	2.491408e-01
1.732000000000000e+00	1.740416e+00	2.490616e-01
1.733000000000000e+00	1.741296e+00	2.489825e-01
1.734000000000000e+00	1.742175e+00	2.489036e-01
1.735000000000000e+00	1.743055e+00	2.488250e-01
1.736000000000000e+00	1.743934e+00	2.487465e-01
1.737000000000000e+00	1.744813e+00	2.486683e-01
1.738000000000000e+00	1.745692e+00	2.485903e-01
1.739000000000000e+00	1.746571e+00	2.485124e-01
1.740000000000000e+00	1.747450e+00	2.484348e-01
1.741000000000000e+00	1.748329e+00	2.483574e-01
1.742000000000000e+00	1.749208e+00	2.482801e-01
1.743000000000000e+00	1.750086e+00	2.482031e-01
1.744000000000000e+00	1.750965e+00	2.481263e-01
1.745000000000000e+00	1.751843e+00	2.480497e-01
1.746000000000000e+00	1.752721e+00	2.479732e-01
1.747000000000000e+00	1.753599e+00	2.478970e-01
1.748000000000000e+00	1.754477e+00	2.478210e-01
1.749000000000000e+00	1.755355e+00	2.477451e-01
1.750000000000000e+00	1.756232e+00	2.476695e-01
1.751000000000000e+00	1.757110e+00	2.475940e-01
1.752000000000000e+00	1.757987e+00	2.475188e-01
1.753000000000000e+00	1.758865e+00	2.474437e-01
1.754000000000000e+00	1.759742e+00	2.473689e-01
1.755000000000000e+00	1.760619e+00	2.472942e-01
1.756000000000000e+00	1.761496e+00	2.472197e-01
1.757000000000000e+00	1.762373e+00	2.471454e-01
1.758000000000000e+00	1.763250e+00	2.470713e-01
1.759000000000000e+00	1.764126e+00	2.469974e-01
1.760000000000000e+00	1.765003e+00	2.469237e-01
1.761000000000000e+00	1.765879e+00	2.468502e-01
1.762000000000000e+00	1.766756e+00	2.467768e-01
1.763000000000000e+00	1.767632e+00	2.467037e-01
1.764000000000000e+00	1.768508e+00	2.466307e-01
1.765000000000000e+00	1.769384e+00	2.465580e-01
1.766000000000000e+00	1.770260e+00	2.464854e-01
1.767000000000000e+00	1.771135e+00	2.464130e-01
1.768000000000000e+00	1.772011e+00	2.463408e-01
1.769000000000000e+00	1.772887e+00	2.462688e-01
1.770000000000000e+00	1.773762e+00	2.461969e-01
1.771000000000000e+00	1.774637e+00	2.461253e-01
1.772000000000000e+00	1.775512e+00	2.460538e-01
1.773000000000000e+00	1.776387e+00	2.459825e-01
1.774000000000000e+00	1.777262e+00	2.459114e-01
1.775000000000000e+00	1.778137e+00	2.458405e-01
1.776000000000000e+00	1.779012e+00	2.457697e-01
1.777000000000000e+00	1.779887e+00	2.456992e-01
1.778000000000000e+00	1.780761e+00	2.456288e-01
1.779000000000000e+00	1.781636e+00	2.455586e-01
1.780000000000000e+00	1.782510e+00	2.454885e-01
1.781000000000000e+00	1.783384e+00	2.454187e-01
1.782000000000000e+00	1.784258e+00	2.453490e-01
1.783000000000000e+00	1.785132e+00	2.452795e-01
1.784000000000000e+00	1.786006e+00	2.452102e-01
1.785000000000000e+00	1.786880e+00	2.451411e-01
1.786000000000000e+00	1.787753e+00	2.450721e-01
1.787000000000000e+00	1.788627e+00	2.450033e-01
1.788000000000000e+00	1.789500e+00	2.449347e-01
1.789000000000000e+00	1.790374e+00	2.448663e-01
1.790000000000000e+00	1.791247e+00	2.447980e-01
1.791000000000000e+00	1.792120e+00	2.447299e-01
1.792000000000000e+00	1.792993e+00	2.446620e-01
1.793000000000000e+00	1.793866e+00	2.445943e-01
1.794000000000000e+00	1.794739e+00	2.445267e-01
1.795000000000000e+00	1.795612e+00	2.444593e-01
1.796000000000000e+00	1.796484e+00	2.443921e-01
1.797000000000000e+00	1.797357e+00	2.443250e-01
1.798000000000000e+00	1.798229e+00	2.442581e-01
1.799000000000000e+00	1.799101e+00	2.441914e-01
1.800000000000000e+00	1.799974e+00	2.441249e-01
